,taxon_oid,Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID,Form,Domain,Phylum,Class,Order,Family,Genus,Species,Genome Size * assembled,Gene Count * assembled,fasta_file_key,NCBI_ID,NCBI_URL,IMG_ID,IMG_url,,,,
207,2706795416,Permanent Draft,Paracoccus phage vB_PmaS_IMEP1 RefSeq Genome,Paracoccus phage vB_PmaS_IMEP1,"State Key Laboratory of Marine Environmental Science, Institute of Marine Microbes and Ecospheres",2706795416,Virus,Virus,"dsDNA viruses, no RNA stage",unclassified,Caudovirales,Siphoviridae,unclassified,Paracoccus phage vB_PmaS_IMEP1,42093,52,2706795416,1561065,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1561065,2706795416,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2706795416,,,,
208,2706795033,Finished,Verrucomicrobia phage P8625,Verrucomicrobia phage P8625,"Chunlab, Inc",2706795033,Virus,Virus,"dsDNA viruses, no RNA stage",unclassified,Caudovirales,Siphoviridae,unclassified,unclassified,32894,52,2706795033,10699,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=10699,2706795033,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2706795033,,,,
209,2588253554,Finished,Prochlorococcus phage Sequencing - Broad Institute,Prochlorococcus phage P-SSP6,Broad Institute,2588253554,Virus,Virus,"dsDNA viruses, no RNA stage",unclassified,Caudovirales,Podoviridae,unclassified,Cyanophage 9515-10a,47039,54,2588253554,382275,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=382275,2588253554,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2588253554,,,,
210,2588253548,Finished,Prochlorococcus phage Sequencing - Broad Institute,Prochlorococcus phage P-SSM2,Broad Institute,2588253548,Virus,Virus,"dsDNA viruses, no RNA stage",unclassified,Caudovirales,Myoviridae,T4virus,Prochlorococcus phage P-SSM2,252407,332,2588253548,268746,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=268746,2588253548,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2588253548,,,,
211,638275926,Finished,Prochlorococcus phage P-SSM2,Prochlorococcus phage P-SSM2,Massachusetts Institute of Technology,638275926,Virus,Virus,"dsDNA viruses, no RNA stage",unclassified,Caudovirales,Myoviridae,T4virus,Prochlorococcus phage P-SSM2,252401,330,638275926,268746,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=268746,638275926,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=638275926,,,,
212,651703067,Finished,Prochlorococcus phage Sequencing - Broad Institute,Prochlorococcus phage P-HM2,"Gordon and Betty Moore Foundation Marine Microbiology Initiative, Broad Institute",651703067,Virus,Virus,"dsDNA viruses, no RNA stage",unclassified,Caudovirales,Myoviridae,unclassified,Prochlorococcus phage P-HM2,183806,242,651703067,445696,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=445696,651703067,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=651703067,,,,
213,645044525,Finished,Cyanophage PSS2,Cyanophage PSS2,,645044525,Virus,Virus,"dsDNA viruses, no RNA stage",unclassified,Caudovirales,Siphoviridae,unclassified,Cyanophage PSS2,107530,131,645044525,658401,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=658401,645044525,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=645044525,,,,
214,2597490001,Finished,Cyanophage NATL1A-7,Cyanophage NATL1A-7,"Broad Institute, Gordon and Betty Moore Foundation Marine Microbiology Initiative",2597490001,Virus,Virus,"dsDNA viruses, no RNA stage",unclassified,Caudovirales,Podoviridae,unclassified,Cyanophage NATL1A-7,47741,74,2597490001,445693,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=445693,2597490001,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2597490001,,,,
215,2597489913,Finished,Cyanophage NATL2A-133,Cyanophage NATL2A-133,"Gordon and Betty Moore Foundation Marine Microbiology Initiative, Broad Institute",2597489913,Virus,Virus,"dsDNA viruses, no RNA stage",unclassified,Caudovirales,Podoviridae,unclassified,Cyanophage NATL2A-133,47536,73,2597489913,445692,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=445692,2597489913,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2597489913,,,,
216,651703105,Finished,Synechococcus phage S-SSM7,Synechococcus phage S-SSM7,"Gordon and Betty Moore Foundation Marine Microbiology Initiative, Broad Institute",651703105,Virus,Virus,"dsDNA viruses, no RNA stage",unclassified,Caudovirales,Myoviridae,unclassified,Synechococcus phage S-SSM7,232878,324,651703105,445686,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=445686,651703105,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=651703105,,,,
217,2588253685,Permanent Draft,Synechococcus phage S-SKS1,Synechococcus phage S-SKS1,Broad Institute,2588253685,Virus,Virus,"dsDNA viruses, no RNA stage",unclassified,Caudovirales,Siphoviridae,unclassified,Synechococcus phage S-SKS1,208007,302,2588253685,754042,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=754042,2588253685,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2588253685,,,,
218,638275561,Finished,Synechococcus phage S-PM2,Synechococcus phage S-PM2,,638275561,Virus,Virus,"dsDNA viruses, no RNA stage",unclassified,Caudovirales,Myoviridae,T4virus,Synechococcus phage S-PM2,196280,264,638275561,238854,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=238854,638275561,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=638275561,,,,
219,638276930,Finished,Synechococcus phage P60,Synechococcus phage P60,University of Georgia,638276930,Virus,Virus,"dsDNA viruses, no RNA stage",unclassified,Caudovirales,Podoviridae,unclassified,Synechococcus virus P60,47872,80,638276930,151528,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=151528,638276930,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=638276930,,,,
220,637000192,Finished,Five Bacteria involved in Nitrification,Nitrobacter hamburgensis X14,DOE Joint Genome Institute (JGI),637000192,Cellular organism,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Nitrobacter,Nitrobacter hamburgensis,5011522,4747,nitrobacter_hamburgensis.fasta,323097,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=323097,637000192,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=637000192,,,,
221,638341135,Permanent Draft,Nitrococcus mobilis Nb-231,Nitrococcus mobilis Nb-232,J. Craig Venter Institute (JCVI),638341135,Cellular organism,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Nitrococcus,Nitrococcus mobilis,3617638,3552,Nitrococcus_mobilis_NB231.fasta,314278,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=314278,638341135,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=638341135,,,,
222,2772190649,Permanent Draft,Dark ocean microbial single cell genomics,Nitrospina sp. AB-629-B18,DOE Joint Genome Institute (JGI),2772190649,Cellular organism,Bacteria,Nitrospinae,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,Nitrospina sp. AB-629-B18,2477911,2556,Nitrospina_sp_AB-629-B18.fasta,1131269,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1131269,2772190649,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2772190649,,,,
223,649633030,Finished,Nitrospira defluvii,Nitrospira defluvii,CEA Genoscope,649633030,Cellular organism,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira defluvii,4317083,4317,nitrospira_defluvii.fasta,330214,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=330214,649633030,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=649633030,,,,
224,2630968793,Finished,Candidatus Nitrosopelagicus brevis CN25,Candidatus Nitrosopelagicus brevis CN25,"Institute for Genome Sciences, University of Maryland School of Medicine",2630968793,Cellular organism,Archaea,Thaumarchaeota,unclassified,unclassified,unclassified,Candidatus Nitrosopelagicus,Candidatus Nitrosopelagicus brevis,1232128,1516,Nitrosopelagicus_CN25_NCBI.fasta,1410606,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1410606,2630968793,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2630968793,,,,
225,641228499,Finished,Nitrosopumilus maritimus SCM1,Nitrosopumilus maritimus SCM1,DOE Joint Genome Institute (JGI),641228499,Cellular organism,Archaea,Thaumarchaeota,unclassified,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,Nitrosopumilus maritimus,1645259,1842,nmar_scm1.fasta,436308,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=436308,641228499,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=641228499,,,,
226,2684622653,Permanent Draft,Metabolic reconstruction of an abundant Nitrospina-like bacteria in the brine-seawater interface of Red Sea brines,Nitrospina sp. SCGC_AAA799_A02,King Abdullah University of Science and Technology (KAUST),2684622653,Cellular organism,Bacteria,Nitrospinae,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,Nitrospina sp. SCGC_AAA799_A02,1404272,1404,NspA02.fasta,1628278,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1628278,2684622653,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2684622653,,,,
227,2671180319,Permanent Draft,Metabolic reconstruction of an abundant Nitrospina-like bacteria in the brine-seawater interface of Red Sea brines,Nitrospina sp. SCGC_AAA799_C22,King Abdullah University of Science and Technology (KAUST),2671180319,Cellular organism,Bacteria,Nitrospinae,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,Nitrospina sp. SCGC_AAA799_C22,1678166,1664,NspC22.fasta,1628279,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1628279,2671180319,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2671180319,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
